,id,City,Address,lat,lon,Zipcode
2051,13839,Houston,"252, Pacific Street, Houston, Harris County, Texas, 77006, USA",29.74713324,-95.38522786,77006
2052,13840,Galveston,"Cove View Boulevard, Galveston, Galveston County, Texas, 77554, USA",29.2469331,-94.86857846,77554
2053,13841,League City,"698, Casual Lane, League City, Galveston County, Texas, 77573, USA",29.48956886,-95.08624484,77573
2054,13842,Rockport,"Olympic Drive, Rockport, Aransas County, Texas, 78382, USA",28.05972007,-97.05423878,78382
2055,13844,Irving,"Highway 161 Service Road, Irving, Dallas County, Texas, 75038, USA",32.86300594,-97.00466879,75038
2056,13845,Seabrook,"2030, Larabee Street, Seabrook, Harris County, Texas, 77586, USA",29.56231714,-95.03562035,77586
2057,13847,Freeport,"155, Dolphin, Freeport, Brazoria County, Texas, 77541, USA",28.96301735,-95.29140846,77541
2058,13848,Galveston,"Lakeview Cemetery, 59th Street, Galveston, Galveston County, Texas, 77551, USA",29.27033056,-94.82381366,77551
2059,13849,Austin,"3017, Pecan Springs Road, Pecan Springs Springdale, Austin, Travis County, Texas, 78723, USA",30.29721945,-97.68261853,78723
2060,13850,Corpus Christi,"Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.63010945,-97.23314996,78418
2061,13851,Dallas,"9669, Forest Lane, Whispering Hills, Lake Highlands, Dallas, Dallas County, Texas, 75243, USA",32.9096606,-96.72219468,75243
2062,13852,Houston,"Metropolitan Community Church of the Resurrection, Decatur Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.7670954,-95.37666483,77007
2063,13853,Houston,"Holly Hall Street, Houston, Harris County, Texas, 77054, USA",29.68667666,-95.39723552,77054
2064,13854,San Antonio,"227, West Side Drive, Olmos Park, Bexar County, Texas, 78212, USA",29.4818428,-98.49118426,78212
2065,13855,Bastrop,"Hawthorn Street, Bastrop, Bastrop County, Texas, 78602, USA",30.12134286,-97.31918513,78602
2066,13857,Dallas,"1915, North Haskell Avenue, Knox, Dallas, Dallas County, Texas, 75204, USA",32.80161272,-96.78655224,75204
2067,13860,Fort Worth,"3604, Lawndale Avenue, Fort Worth, Tarrant County, Texas, 76133, USA",32.65665255,-97.36947108,76133
2068,13861,Houston,"1440, Seagate Lane, Houston, Harris County, Texas, 77062, USA",29.56950019,-95.12464471,77062
2069,13862,Baytown,"Spring Park Drive, McNair, Harris County, Texas, 77521, USA",29.8178296,-94.9826179,77521
2071,13864,Austin,"The Santal, 7624, Tecoma Circle, Austin, Travis County, Texas, 78735, USA",30.25894824,-97.86288915,78735
2072,13865,San Leon,"1696, Railroad Street, Texas City, Galveston County, Texas, 77539, USA",29.47483943,-94.9523721,77539
2073,13866,Houston,"1650, Holly Street, North Inner Loop, Houston, Harris County, Texas, 77007, USA",29.77273142,-95.36887397,77007
2074,13867,Dallas,"1316, Eastus Drive, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.7606172,-96.83440726,75208
2075,13868,San Leon,"1619, Bayshore Drive, San Leon, Galveston County, Texas, 77539, USA",29.49749819,-94.92743637,77539
2076,13869,Richmond,"26265, Christen Canyon Lane, Westheimer Lakes, Foster, Fort Bend County, Texas, 77406, USA",29.69097035,-95.83317054,77406
2077,13870,Rockport,"72, Sandpiper Lane, Key Allegro, Rockport, Aransas County, Texas, 78382, USA",28.04050542,-97.02782273,78382
2078,13871,Yantis,"898, County Road 1987, Gamblin, Wood County, Texas, 75497, USA",32.86117004,-95.55607524,75497
2079,13872,Arlington,"2486, Woodside Drive, Arlington, Tarrant County, Texas, 76016, USA",32.70349137,-97.17563034,76016
2080,13873,Aubrey,"Aubrey, Denton County, Texas, 76227, USA",33.30752135,-96.99290953,76227
2081,13874,Galveston,"7282, Seawall Boulevard, Galveston, Galveston County, Texas, 77551, USA",29.26164927,-94.8367647,77551
2082,13876,Seabrook,"Hester Street, Seabrook, Harris County, Texas, 77586, USA",29.56427673,-95.01317318,77586
2083,13877,Corpus Christi,"4029, Claudia Drive, Flour Bluff, Corpus Christi, Nueces County, Texas, 78418, USA",27.61451317,-97.29738127,78418
2084,13878,Fort Worth,"3820, Linden Avenue, Fort Worth, Tarrant County, Texas, 76107, USA",32.73788297,-97.37425818,76107
2085,13879,Sugar Land,"15431, Seminole Canyon Drive, Pheasant Creek, Fort Bend County, Texas, 77498, USA",29.64113281,-95.65757376,77498
2086,13881,Katy,"Katy Creek Ranch Drive, Katy Creek Ranch, Cinco Ranch, Fort Bend County, Texas, 77494, USA",29.74191835,-95.79843598,77494
2087,13882,Galveston,"12865, Bermuda Beach Road, Bermuda Beach, Galveston, Galveston County, Texas, 77554, USA",29.21593215,-94.91429596,77554
2088,13883,Alpine,"263, North Phelps Street, Alpine, Brewster County, Texas, 79830, USA",30.36059917,-103.6565865,79830
2089,13884,Fort Worth,"1501, Westpark View Drive, Fort Worth, Tarrant County, Texas, 76108, USA",32.78560122,-97.47186455,76108
2090,13885,Arlington,"East Eden Road, Arlington, Tarrant County, Texas, 76002, USA",32.63410444,-97.10725671,76002
2091,13886,Houston,"Rice School, 7550, Seuss Drive, Houston, Harris County, Texas, 77025, USA",29.69917845,-95.41905729,77025
2092,13889,Fort Worth,"4821, Scots Briar Lane, Fort Worth, Tarrant County, Texas, 76137, USA",32.86719446,-97.28002546,76137
2093,13891,Corpus Christi,"Ocean Drive, Bay Area, Corpus Christi, Nueces County, Texas, 78418, USA",27.75789833,-97.37795763,78418
2094,13896,Houston,"169, Velasco Street, Houston, Harris County, Texas, 77003, USA",29.75174814,-95.34088563,77003
2095,13899,Grapevine,"698, Austin Street, Grapevine, Tarrant County, Texas, 76051, USA",32.93464126,-97.07222861,76051
2096,13901,La Porte,"3100, Eastwick Lane, Spenwick Place, La Porte, Harris County, Texas, 77571, USA",29.66216994,-95.10599038,77571
2097,13902,Corpus Christi,"4032, Surfside Boulevard, Downtown, Corpus Christi, Nueces County, Texas, 78402, USA",27.82644122,-97.38616022,78402
2098,13903,Richmond,"Arrow Falls Lane, Grand Mission Estates, Fort Bend County, Texas, 77407, USA",29.68687826,-95.73997513,77407
2100,13905,Bacliff,"3516, Bayshore Drive, Bacliff, Galveston County, Texas, 77518, USA",29.5167038,-94.99032511,77518
2101,13906,Baytown,"8498, Broadleaf Avenue, McNair, Harris County, Texas, 77521, USA",29.81594891,-94.99622339,77521
2102,13907,Dallas,"6242, Del Norte Lane, Dallas, Dallas County, Texas, 75225, USA",32.86835131,-96.79898393,75225
2103,13908,Richmond,"James Long Parkway, Long Meadow Farms, Pecan Grove, Fort Bend County, Texas, 77406, USA",29.64993039,-95.74795436,77406
2104,13909,Corpus Christi,"Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.63010945,-97.23314996,78418
2105,13910,Fort Worth,"6936, Derbyshire Drive, Fort Worth, Tarrant County, Texas, 76137, USA",32.86736501,-97.30896187,76137
2106,13911,League City,"405, Desert Willow Drive, The Lakes at South Shore Harbor, League City, Galveston County, Texas, 77573, USA",29.51856055,-95.04599044,77573
2107,13913,Austin,"6629, Heine Farm Road, Stoney Ridge North, Moores Crossing, Travis County, Texas, 78617, USA",30.16241079,-97.63441758,78617
2108,13915,Denton,"505, Retama Street, Denton, Denton County, Texas, 76209, USA",33.25259075,-97.12641517,76209
2109,13916,Corpus Christi,"14701, Whitecap Boulevard, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.60114872,-97.21580012,78418
2110,13917,Jamaica Beach,"4210, Spanish Main, Jamaica Beach, Galveston County, Texas, 77554, USA",29.19794505,-94.98229759,77554
2111,13918,Rockport,"State Highway 35, Fulton, Aransas County, Texas, 78358, USA",28.10031594,-97.03080002,78358
2112,13919,Corpus Christi,"Surfside Sandwich Shoppe, 15113, South Padre Island Drive, Mustang-Padre Island, Corpus Christi, Nueces County, Texas, 78418, USA",27.6062592,-97.22321922,78418
2113,13920,Arlington,"570, Slaughter Street, Arlington, Tarrant County, Texas, 76011, USA",32.74847596,-97.10055793,76011
2114,13921,Houston,"1398, Wentworth Street, Houston, Harris County, Texas, 77004, USA",29.72952837,-95.38170943,77004
2115,13922,McKinney,"5157, Buckland Drive, McKinney, Collin County, Texas, 75070, USA",33.15165557,-96.68250343,75070
2116,13923,Dallas,"499, Yorktown Street, Dallas, Dallas County, Texas, 75208, USA",32.77166653,-96.82935502,75208
2117,13924,Dallas,"4124, Oak Lawn Avenue, Highland Park, Dallas County, Texas, 75219, USA",32.81870409,-96.80110468,75219
2118,13925,Quitman,"285, Tomie Street, Quitman, Wood County, Texas, 75783, USA",32.79218363,-95.4349762,75783
2119,13926,Dallas,"310, Satinwood Drive, Dallas, Dallas County, Texas, 75217, USA",32.71017175,-96.70277241,75217
2120,13928,Houston,"14838, Cobre Valley Drive, Houston, Harris County, Texas, 77062, USA",29.58017374,-95.13687659,77062
2121,13930,Dallas,"7929, Churchill Way, Dallas, Dallas County, Texas, 75251, USA",32.91878319,-96.76953222,75251
2122,13932,Denton,"3968, Andrew Avenue, Denton, Denton County, Texas, 76210, USA",33.15975243,-97.12881634,76210
2123,13933,Allen,"832, Water Oak Drive, Allen, Collin County, Texas, 75002, USA",33.0828882,-96.62298535,75002
2124,13934,Austin,"Country Club Creek Trail, East Riverside - Oltorf, Austin, Travis County, Texas, 78741, USA",30.22861726,-97.72477801,78741
2125,13935,Bolivar Peninsula,"Rollover No 1, Gilchrist, Galveston County, Texas, 77617, USA",29.51294771,-94.49175558,77617
2126,13936,Rockport,"1087, Saint Mary's Street, Rockport, Aransas County, Texas, 78382, USA",28.0207725,-97.05233786,78382
2127,13937,Dallas,"5801, Windmier Lane, Dallas, Collin County, Texas, 75252, USA",32.99915525,-96.80835239,75252
2128,13938,La Porte,"8761, Collingsdale Road, Spenwick Place, La Porte, Harris County, Texas, 77571, USA",29.66316009,-95.10438684,77571
2129,13939,Kemah,"807, Kipp Avenue, Kemah, Galveston County, Texas, 77565, USA",29.5417041,-95.01681621,77565
2130,13940,Gun Barrel City,"299, Loon Bay Court, Gun Barrel City, Henderson County, Texas, 75156, USA",32.33174588,-96.15989814,75156
2131,13941,Belton,"61, Aquatic Drive, Morgans Point Resort, Bell County, Texas, 76513, USA",31.1499976,-97.47267741,76513
2132,13942,Dallas,"1539, San Rafael Drive, Dallas, Dallas County, Texas, 75218, USA",32.80867108,-96.71978781,75218
2133,13943,Euless,"166, Airport Freeway, Euless, Tarrant County, Texas, 76039, USA",32.83838866,-97.08139804,76039
2134,13944,Dallas,"Hall Street, Dallas, Dallas County, Texas, 75226, USA",32.79307986,-96.78602871,75226
2135,13945,Houston,"Dixie Drive, Houston, Harris County, Texas, 77087, USA",29.68227482,-95.28112381,77087
2136,13946,Houston,"Super K Food Mart, Walker Street, Houston, Harris County, Texas, 77001, USA",29.75194551,-95.35529014,77001
2137,13947,Austin,"Austin, Travis County, Texas, TX 78745, USA",30.22995018,-97.82540453,78745
2139,13949,Dallas,"8632, Labron Avenue, Dallas, Dallas County, Texas, 75209, USA",32.85722571,-96.84091818,75209
2140,13950,Houston,"Elderwood Access, Pasadena, Harris County, Texas, 77058, USA",29.56326032,-95.07844908,77058
2141,13952,Dallas,"3237, Vann Court, Dallas, Dallas County, Texas, 75204, USA",32.79462285,-96.78954998,75204
2142,13953,Houston,"Minute Maid Park, Crawford Street, Houston, Harris County, Texas, 77004, USA",29.75825406,-95.35537642,77004
2143,13954,Rockport,"1170, South Live Oak Street, Rockport, Aransas County, Texas, 78382, USA",28.01337844,-97.05639531,78382
2144,13955,Belton,"61, Aquatic Drive, Morgans Point Resort, Bell County, Texas, 76513, USA",31.1499976,-97.47267741,76513
2145,13956,Euless,"945, Milam Drive, Euless, Tarrant County, Texas, 76039, USA",32.84935021,-97.08943127,76039
2146,13957,Bastrop,"1043, State Highway 95, Elgin, Bastrop County, Texas, 78602, USA",30.17186192,-97.31610382,78602
2147,13958,Sweeny,"7298, FM 1459, Sweeny, Brazoria County, Texas, 77480, USA",29.09496748,-95.68977377,77480
2148,13959,Houston,"356, Bremond Street, Houston, Harris County, Texas, 77006, USA",29.74920014,-95.37922124,77006
2149,13960,Richardson,"800, West Belt Line Road, Richardson, Dallas County, Texas, 75080, USA",32.95101965,-96.74832485,75080
2150,13961,Austin,"4307, Avenue G, Hyde Park, Austin, Travis County, Texas, 78751, USA",30.30586042,-97.72735449,78751
2151,13962,houston,"Sonora Drive, Riverwalk, Sorters, Montgomery County, Texas, 77365, USA",30.12931718,-95.28842714,77365
2152,13963,Frisco,"Woodard Lane, The Shores at Hidden Cove, Denton County, Texas, 75036, USA",33.14184028,-96.92542429,75036
2153,13964,Dallas,"4040, North Central Expressway, Knox, Dallas, Dallas County, Texas, 75204:75206, USA",32.81192263,-96.78911762,75206
2154,13965,La Porte,"824, South Kansas Avenue, La Porte, Harris County, Texas, 77571, USA",29.65847119,-95.01159885,77571
2155,13966,Houston,"5907, Lattimer Drive, Houston, Harris County, Texas, 77035, USA",29.65067152,-95.49392828,77035
2156,13969,Houston,"444, McGowen Street, Houston, Harris County, Texas, 77006, USA",29.74806043,-95.37897064,77006
2157,13970,LaRue,"7287, County Road 4328, LaRue, Henderson County, Texas, 75770, USA",32.14292542,-95.63588746,75770
2158,13972,Houston,"1558, Forest Hill Boulevard, Houston, Harris County, Texas, 77023, USA",29.72815224,-95.30017976,77023
2159,13974,San Antonio,"1548, West Kings Highway, Fulton, San Antonio, Bexar County, Texas, 78201, USA",29.45961256,-98.51986507,78201
2160,13976,Bridge City,"400, Bradford Street, Bridge City, Orange County, Texas, 77611, USA",30.04351592,-93.8654712,77611
2161,13977,Galveston,"Travel Air Road, Evia, Galveston, Galveston County, Texas, 77554, USA",29.26606811,-94.87450968,77554
2162,13978,San Antonio,"572, East Magnolia Avenue, Monte Vista, San Antonio, Bexar County, Texas, 78212, USA",29.45428998,-98.48532414,78212
2163,13979,Frankston,"County Road 4117, Berryville, Henderson County, Texas, 75763, USA",32.08091072,-95.47384141,75763
2164,13980,Rockport,"2110, North Fulton Beach Road, Fulton, Aransas County, Texas, 78382, USA",28.1008774,-97.02943826,78382
2165,13981,Houston,"7641, Burgoyne Road, Houston, Harris County, Texas, 77063, USA",29.74222688,-95.50205675,77063
2166,13982,Galveston,"Seawall Boulevard, Galveston, Galveston County, Texas, 77551, USA",29.26611465,-94.82633086,77551
2167,13983,Canton,"TX 19, Canton, Van Zandt County, Texas, 75103, USA",32.59185468,-95.85142902,75103
2168,13984,Denton,"Kings Row, Denton, Denton County, Texas, 76209-1540, USA",33.2489613,-97.10010766,76249
2169,13987,Katy,"2214, Snowy Egret Drive, Hawks Landing, Fort Bend County, Texas, 77494, USA",29.74172565,-95.82448516,77494
2170,13988,Houston,"7414, Haywood Drive, Houston, Harris County, Texas, 77061, USA",29.66604191,-95.29609022,77061
2171,13989,Dallas,"5580, Harvest Hill Road, Dallas, Dallas County, Texas, 75230, USA",32.92112515,-96.81214616,75230
2172,13990,Bellaire,"5137, Mimosa Drive, Bellaire, Harris County, Texas, 77401, USA",29.69014578,-95.46930694,77401
2174,13992,Seabrook,"2608, Todville Road, Seabrook, Harris County, Texas, 77586, USA",29.56931386,-95.01222298,77586
2175,13994,Corpus Christi,"397, Atlantic Street, Coopers Alley L-Head, Downtown, Corpus Christi, Nueces County, Texas, 78404, USA",27.77003167,-97.39522174,78404
2176,13995,Grand Prairie,"2581, Ashbury Court, Grand Prairie, Tarrant County, Texas, 75050, USA",32.77638817,-97.0403743,75050
2177,13996,San Antonio,"2323, West Woodlawn Avenue, Monticello Park, San Antonio, Bexar County, Texas, 78201, USA",29.45519089,-98.53839828,78201
2178,13997,Dallas,"701, North Bishop Avenue, Bishop Arts District, Dallas, Dallas County, Texas, 75208, USA",32.75090655,-96.82847947,75208
2179,13998,Richmond,"701, Arlington Lane, Crabb, Fort Bend County, Texas, 77469, USA",29.53009812,-95.72515527,77469
2180,13999,Houston,"15869, Diana Lane, Houston, Harris County, Texas, 77062, USA",29.56775697,-95.12659832,77062
2181,14003,Houston,"CVS, Peveto Street, Houston, Harris County, Texas, 77019, USA",29.75590401,-95.397451,77019
2182,14004,Dallas,"6007, Northaven Road, Dallas, Dallas County, Texas, 75230, USA",32.90262108,-96.80367877,75230
2183,14006,Amarillo,"1000, Pagoda Drive, Amarillo, Randall County, Texas, 79110, USA",35.15721478,-101.8504385,79110
2184,14007,Dallas,"Pilot Institute for the Deaf, Cedar Springs Road, Oak Lawn, Dallas, Dallas County, Texas, 75235, USA",32.81883705,-96.82133089,75235
2185,14008,Clear Lake Shores,"Marina Bay Drive, Clear Lake Shores, Galveston County, Texas, 77565, USA",29.54099479,-95.03786078,77565
2186,14009,Abilene,"3050, Booth Street, Abilene, Taylor County, Texas, 79605, USA",32.44308982,-99.76104048,79605
2187,14010,Dallas,"3423, Forest Lane, Dallas, Dallas County, Texas, 75243, USA",32.91164736,-96.86314893,75243
2188,14011,Dallas,"8472, Fair Oaks Crossing, Lake Highlands, Dallas, Dallas County, Texas, 75243, USA",32.89526971,-96.72846168,75243
2189,14012,League City,"Bella Luna Lane, The Lakes at South Shore Harbor, League City, Galveston County, Texas, 77573, USA",29.50545445,-95.05228715,77573
2190,14013,Fort Worth,"North Academy Boulevard, Fort Worth, Tarrant County, Texas, 76108, USA",32.76787583,-97.49084809,76108
2191,14014,Kemah,"617, 8th Street, Kemah, Galveston County, Texas, 77565, USA",29.54175984,-95.01779754,77565
2192,14015,Austin,"1508, Piedmont Avenue, Crestview, Austin, Travis County, Texas, 78757, USA",30.34389043,-97.72653121,78757
2193,14016,Dallas,"6468, Dunstan Lane, The Village, Dallas, Dallas County, Texas, 75214, USA",32.8483654,-96.74957476,75214
2194,14017,Austin,"Millenium Rainey, 97, Rainey Street, Rainey Street Historic District, Austin, Travis County, Texas, 78701, USA",30.26070052,-97.73746499,78701
2195,14018,Dale,"160, Forest Hill Cove, Saint Marys Colony, Bastrop County, Texas, 78616, USA",30.07192756,-97.60261067,78616
2196,14020,Arlington,"436, Woodcrest Lane, Arlington, Tarrant County, Texas, 76010, USA",32.71889641,-97.1109649,76010
2197,14021,Austin,"Starbucks, 501, West 15th Street, West Sixth, Austin, Travis County, Texas, 78701, USA",30.27812802,-97.74423472,78701
